source_user_id,source_username,source_instance,target_account_id,toot_id,reply_to_toot_id,created_at,edge_type,snapshot
110865669469442376,GeriatricGardener,mastodon.social,109279169668018854,110882223189271486,1.108787763910644e+17,2023-08-13T12:07:30.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621049700677,Graygoose,mstdn.social,266424,110753696134234143,1.1075361449645128e+17,2023-07-21T19:21:24.000Z,reply,Snapshot 2 — Post Settling (2023)
109831666663889054,3ChordRock,mastodon.social,109301047708788860,110655156114575490,1.1065508492202656e+17,2023-07-04T09:41:15.000Z,reply,Snapshot 2 — Post Settling (2023)
110641049295761319,mog7546,moth.social,109365973783481766,110646717200009757,1.1034553990220731e+17,2023-07-02T21:55:00.000Z,reply,Snapshot 2 — Post Settling (2023)
110641049295761319,mog7546,moth.social,109395828456143257,110646665738298196,1.1064660153629114e+17,2023-07-02T21:42:10.000Z,reply,Snapshot 2 — Post Settling (2023)
109831666663889054,3ChordRock,mastodon.social,110644847768552696,110645189044227382,1.1064511716112765e+17,2023-07-02T15:26:40.000Z,reply,Snapshot 2 — Post Settling (2023)
110644847768552696,Boudica_Buddug,mastodon.social,109831666663889054,110645117161127645,1.1064177348805683e+17,2023-07-02T15:08:23.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621049700677,Graygoose,mstdn.social,109457353781034916,110495078076726365,1.1049493470946901e+17,2023-06-06T03:11:24.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621049700677,Graygoose,mstdn.social,109320157220716143,110465726154532755,1.0987685582708438e+17,2023-05-31T22:46:52.000Z,reply,Snapshot 2 — Post Settling (2023)
110235484393959277,morriswayts,writing.exchange,109261306369286662,110427893147476618,1.1042527977647992e+17,2023-05-25T06:25:23.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621049700677,Graygoose,mstdn.social,103399,110313547848225555,1.1031323877475405e+17,2023-05-05T01:45:53.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,163013,110051660528620551,1.1005165745553027e+17,2023-03-19T19:44:33.000Z,reply,Snapshot 2 — Post Settling (2023)
109625964357708723,RushGirl,stranger.social,103399,110038723738102293,1.1003569474078246e+17,2023-03-17T12:53:37.000Z,reply,Snapshot 2 — Post Settling (2023)
109322621049700677,Graygoose,mstdn.social,109183253379080774,110033487186247353,1.1003275722985306e+17,2023-03-16T14:42:48.000Z,reply,Snapshot 2 — Post Settling (2023)
288456,samsethi,podcastindex.social,109828086619116958,113460999048155259,,2024-11-10T22:24:10.000Z,reply,Snapshot 3 — Current State (2024–2026)
112301834934029708,JenJen27,mastodon.social,110640783097394979,113384288074035525,1.133811394824638e+17,2024-10-28T09:15:33.000Z,reply,Snapshot 3 — Current State (2024–2026)
109573744061861563,scholar_farmer,zirk.us,112303487918505365,113325422522225586,,2024-10-17T23:45:17.000Z,reply,Snapshot 3 — Current State (2024–2026)
49022,march,mstdn.io,53402,112597876215527498,1.125975969614423e+17,2024-06-11T12:00:38.000Z,reply,Snapshot 3 — Current State (2024–2026)
109377447787549279,holly_berry,hachyderm.io,108556697915090191,112145243094333489,1.121452266241916e+17,2024-03-23T13:29:54.000Z,reply,Snapshot 3 — Current State (2024–2026)
109351197351841844,carlbrown,mastodon.social,108198248008680424,111439123264731220,1.1064638234960578e+17,2023-11-19T20:34:32.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583368158906,duncan_blues,norden.social,108193869731238975,111261159618913132,1.1126114508833352e+17,2023-10-19T10:16:04.000Z,reply,Snapshot 2 — Post Settling (2023)
109446936424848290,Sektorenkoppler,norden.social,111119515973937957,111218302635467248,1.1121760584634117e+17,2023-10-11T20:36:59.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583368158906,duncan_blues,norden.social,109721391021930643,111206215587980436,1.112061531911205e+17,2023-10-09T17:23:05.000Z,reply,Snapshot 2 — Post Settling (2023)
109335710330118471,otterX,mindly.social,109350883340527064,111161105488418728,1.1116105444123576e+17,2023-10-01T18:10:59.000Z,reply,Snapshot 2 — Post Settling (2023)
109349583368158906,duncan_blues,norden.social,110793674793682279,111011410917104153,1.1101118791259242e+17,2023-09-05T07:41:41.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,139373,110805887161349890,,2023-07-31T00:34:18.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,109348595488375184,110805117338484306,1.1080481859407424e+17,2023-07-30T21:18:31.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,110804767801205369,,2023-07-30T19:49:34.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,110774785688542232,110804738143709068,1.1080466195282798e+17,2023-07-30T19:42:05.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,120140,110804675707357007,1.1080457030696198e+17,2023-07-30T19:26:12.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,110804629172515026,1.1080462626525603e+17,2023-07-30T19:14:22.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,110804626265256036,1.1080462414489923e+17,2023-07-30T19:13:38.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,108233789972433764,110804624144899240,,2023-07-30T19:13:06.000Z,reply,Snapshot 2 — Post Settling (2023)
109810704444971316,shawnmjones,hachyderm.io,109321321599955441,110804477996950122,1.1080437992721002e+17,2023-07-30T18:35:55.000Z,reply,Snapshot 2 — Post Settling (2023)
111459266947269345,ilust606,mastodon.social,110272491890466016,114146373467146131,1.14145813607207e+17,2025-03-11T23:23:52.000Z,reply,Snapshot 3 — Current State (2024–2026)
115785042047093346,merledieperle.bsky.social,bsky.brid.gy,112934167052766961,113966989715081956,1.139669615860221e+17,2025-02-08T07:04:16.017Z,reply,Snapshot 3 — Current State (2024–2026)
113328669135920871,nickrauchen,c.im,111763296300898687,113839791879375146,1.1383475909921474e+17,2025-01-16T19:56:10.000Z,reply,Snapshot 3 — Current State (2024–2026)
110310487006241373,claushoumann,mastodon.social,109294614167195302,113823533945691737,1.1382281744577622e+17,2025-01-13T23:01:33.000Z,reply,Snapshot 3 — Current State (2024–2026)
111459266947269345,ilust606,mastodon.social,109295581242257836,113549581913464785,1.1354915517099266e+17,2024-11-26T13:51:57.000Z,reply,Snapshot 3 — Current State (2024–2026)
179754,matt,oslo.town,113482677248673895,113483105020081452,1.134830866230336e+17,2024-11-14T20:05:59.000Z,reply,Snapshot 3 — Current State (2024–2026)
109293267622854360,infosec_jcp,infosec.exchange,109378011678664209,113467937287022038,1.1346778005257398e+17,2024-11-12T03:48:38.000Z,reply,Snapshot 3 — Current State (2024–2026)
109283540597948527,skidsravine,mastodon.online,109260762630505163,113001579315107799,1.130015335557449e+17,2024-08-21T19:07:40.000Z,reply,Snapshot 3 — Current State (2024–2026)
111459266947269345,ilust606,mastodon.social,110272491890466016,112957930046572759,1.1295697737094693e+17,2024-08-14T02:07:05.000Z,reply,Snapshot 3 — Current State (2024–2026)
111459266947269345,ilust606,mastodon.social,110523462276065783,112908094036932512,,2024-08-05T06:53:07.000Z,reply,Snapshot 3 — Current State (2024–2026)
108250375470470389,thoralf,soc.umrath.net,109642095677444348,112839863713874458,1.128398471717267e+17,2024-07-24T05:41:17.000Z,reply,Snapshot 3 — Current State (2024–2026)
111459266947269345,ilust606,mastodon.social,109355700562622458,112836739010052793,1.1283664274284874e+17,2024-07-23T16:25:38.000Z,reply,Snapshot 3 — Current State (2024–2026)
110430235950715558,richardrathe,universeodon.com,108200821798618431,112663046399907497,,2024-06-23T00:14:19.000Z,reply,Snapshot 3 — Current State (2024–2026)
111459266947269345,ilust606,mastodon.social,109355700562622458,112278117993561576,1.1227732023108123e+17,2024-04-16T00:41:37.000Z,reply,Snapshot 3 — Current State (2024–2026)
111459266947269345,ilust606,mastodon.social,109366442154080204,111926233142379531,1.1192460086014272e+17,2024-02-13T21:12:52.000Z,reply,Snapshot 3 — Current State (2024–2026)
111359685113027465,FediVariety,mastodon.social,109702662204501589,111410022572838688,1.1140999094226134e+17,2023-11-14T17:13:31.000Z,reply,Snapshot 2 — Post Settling (2023)
109325428459756021,OlDude82,mstdn.party,109390537047759900,111151723509267861,1.1114953511567224e+17,2023-09-30T02:24:58.000Z,reply,Snapshot 2 — Post Settling (2023)
110951030106120555,Pabamiti,troet.cafe,109721391021930643,111092020614262614,1.110900789687601e+17,2023-09-19T13:21:42.000Z,reply,Snapshot 2 — Post Settling (2023)
110951030106120555,Pabamiti,troet.cafe,158694,111092002732190412,1.110915703069933e+17,2023-09-19T13:17:10.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109292666255925349,110989244192351091,,2023-09-01T09:44:23.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109885935262581266,110861151010338464,,2023-08-09T18:48:36.000Z,reply,Snapshot 2 — Post Settling (2023)
109305774093154058,EricaMcIntyre,aus.social,109871946241844679,110771712525588709,1.1073467440547032e+17,2023-07-24T23:43:12.000Z,reply,Snapshot 2 — Post Settling (2023)
109492061468504103,armact,activism.openworlds.info,777,110765811287897522,1.1076498390943045e+17,2023-07-23T22:42:28.000Z,reply,Snapshot 2 — Post Settling (2023)
109871946241844679,ecoscore,aus.social,109279169668018854,110734674405470327,1.107116971857004e+17,2023-07-18T10:43:56.000Z,reply,Snapshot 2 — Post Settling (2023)
110430235950715558,richardrathe,universeodon.com,109288815962895319,110649984175528918,1.1064813213892798e+17,2023-07-03T11:46:07.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,189348,110640320574472903,1.1064024699875234e+17,2023-07-01T18:48:29.000Z,reply,Snapshot 2 — Post Settling (2023)
109325605491282866,richardrathe,home.social,109297944861418190,110429709278511705,1.1042962440567208e+17,2023-05-25T14:07:19.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,109275525053410157,110270971722193545,1.1026520912579715e+17,2023-04-27T13:18:13.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,109295173609027141,110239776180811011,1.102351891468749e+17,2023-04-22T01:04:50.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,109321622662701194,110222686881316758,1.10221784221638e+17,2023-04-19T00:38:47.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,109439955243013390,110174527489369142,1.1017428046137566e+17,2023-04-10T12:31:12.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,109462710595228822,110152050586359079,1.1015181683719739e+17,2023-04-06T13:15:03.000Z,reply,Snapshot 2 — Post Settling (2023)
109599422071964771,rolandweyers,mastodonners.nl,109257356565461732,110147280041716844,1.1014723777902069e+17,2023-04-05T17:01:48.000Z,reply,Snapshot 2 — Post Settling (2023)
109371050469126625,karlmorant,mstdn.ca,109292070286058519,110138663803349067,1.0981238184740478e+17,2023-04-04T04:30:37.000Z,reply,Snapshot 2 — Post Settling (2023)
109373479622923857,johnglass,ohai.social,109294513529969867,110132022351305365,,2023-04-03T00:21:36.000Z,reply,Snapshot 2 — Post Settling (2023)
109553545422274603,hienqnguyen,mastodon.social,108201048929506529,110123997379685807,1.1012141733532322e+17,2023-04-01T14:20:46.000Z,reply,Snapshot 2 — Post Settling (2023)
108217653212361999,dannotdaniel,mastodon.social,109292627290753394,110090684701819755,1.100906602796302e+17,2023-03-26T17:08:50.000Z,reply,Snapshot 2 — Post Settling (2023)
109524227482414440,boavista,universeodon.com,109297944861418190,110012263988842720,1.1001213054415883e+17,2023-03-12T20:45:26.000Z,reply,Snapshot 2 — Post Settling (2023)
109820429533840121,PirateRoberts,defcon.social,109297944861418190,109954817611939455,1.0995383233970893e+17,2023-03-02T17:15:55.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109341070704103825,113316799868703819,1.1329881283646115e+17,2024-10-16T11:12:24.000Z,reply,Snapshot 3 — Current State (2024–2026)
109293085619706224,HistoPol,mastodon.social,109708916027732545,111886286684362575,,2024-02-06T19:54:05.000Z,reply,Snapshot 3 — Current State (2024–2026)
109293085619706224,HistoPol,mastodon.social,109537522598609607,111869954963866418,1.1186991936054147e+17,2024-02-03T22:40:43.000Z,reply,Snapshot 3 — Current State (2024–2026)
109457251007890443,leswarden,mastodon.world,109769160849107306,111635863271236616,1.1163238483358342e+17,2023-12-24T14:28:06.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,111193597369243183,111421703606593032,1.1142168156074936e+17,2023-11-16T18:44:26.000Z,reply,Snapshot 2 — Post Settling (2023)
109721391021930643,heiseonline,social.heise.de,109322072227481449,110674075195843769,1.1067382206202653e+17,2023-07-07T17:52:44.000Z,reply,Snapshot 2 — Post Settling (2023)
109727260803567318,mho,social.heise.de,64359,110640381431531503,1.106403679001072e+17,2023-07-01T19:03:58.000Z,reply,Snapshot 2 — Post Settling (2023)
214410,bison,mastodon.social,109288047497971358,110640045739229511,1.1063996208391475e+17,2023-07-01T17:38:38.000Z,reply,Snapshot 2 — Post Settling (2023)
5637,naught101,mastodon.social,109727260803567318,110512696452868184,1.1051258397835395e+17,2023-06-09T05:52:02.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109750578063299132,110420658905832739,1.104195268677473e+17,2023-05-23T23:45:39.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109865533485138696,110420653296615244,,2023-05-23T23:44:16.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109262374475160774,110284912941043386,1.1028489635688114e+17,2023-04-30T00:23:42.000Z,reply,Snapshot 2 — Post Settling (2023)
109326567699784483,EvilKiru,techhub.social,109293555314389660,110280457870258330,1.1028017394653091e+17,2023-04-29T05:30:43.000Z,reply,Snapshot 2 — Post Settling (2023)
214410,bison,mastodon.social,75,110279484614655580,1.1024382824408794e+17,2023-04-29T01:23:08.000Z,reply,Snapshot 2 — Post Settling (2023)
109293329546436302,mattlav1250,journa.host,109246750855305107,110097920932546836,,2023-03-27T23:49:11.000Z,reply,Snapshot 2 — Post Settling (2023)
107254888426335447,jupiter_rowland,hub.netzgemeinde.eu,109384003487582589,110033603207492125,,2023-03-16T15:12:21.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109631113463657554,110011814647299361,,2023-03-12T18:51:13.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,109631113463657554,110011766990436915,1.100117661939723e+17,2023-03-12T18:39:05.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,110477,109966788594829025,1.0996674348382106e+17,2023-03-04T20:00:29.000Z,reply,Snapshot 2 — Post Settling (2023)
109371091953305288,Neo2415,techhub.social,110970740396411093,113268620123877177,1.132636412590771e+17,2024-10-07T22:59:41.000Z,reply,Snapshot 3 — Current State (2024–2026)
109362756890783155,BakerRL75,m.ai6yr.org,109521099575290840,111368760940637903,1.1136874964716978e+17,2023-11-07T10:20:30.000Z,reply,Snapshot 2 — Post Settling (2023)
110119943689450758,EllieK,mstdn.ca,110646404242448472,110646859969012136,1.1064593437938115e+17,2023-07-02T22:31:35.000Z,reply,Snapshot 2 — Post Settling (2023)
109285831389857388,SeanPLynch,mastodon.social,110639944899309223,110640500606742344,,2023-07-01T19:33:02.000Z,reply,Snapshot 2 — Post Settling (2023)
109305035325721759,Edelruth,mastodon.online,109292627290753394,110515293710146421,1.1051349980745083e+17,2023-06-09T16:52:32.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,103399,110295108327671053,,2023-05-01T19:36:30.000Z,reply,Snapshot 2 — Post Settling (2023)
109370975877261456,bronakins,sfba.social,109333529864298202,110285711249289310,1.1028563189775389e+17,2023-04-30T03:46:43.000Z,reply,Snapshot 2 — Post Settling (2023)
109370975877261456,bronakins,sfba.social,109640476749070923,110174522867647384,1.1017140314943149e+17,2023-04-10T12:30:03.000Z,reply,Snapshot 2 — Post Settling (2023)
108087153664858450,hybridhavoc,darkfriend.social,109292927037985558,110113823884000059,1.1011373935522139e+17,2023-03-30T19:13:28.000Z,reply,Snapshot 2 — Post Settling (2023)
109293085619706224,HistoPol,mastodon.social,110057474838807807,110063216082856548,1.1005762871974491e+17,2023-03-21T20:43:15.000Z,reply,Snapshot 2 — Post Settling (2023)
291355,moftasa,mastodon.online,109581692983247377,109890059639184096,1.0988959675550942e+17,2023-02-19T06:47:16.000Z,reply,Snapshot 2 — Post Settling (2023)
83365,trishalynn,mastodon.sandwich.net,109835494297126577,109835786074170456,1.0983558944833222e+17,2023-02-09T16:44:50.000Z,reply,Snapshot 2 — Post Settling (2023)
109330862217538987,EricaEvans,mas.to,109372265109903128,109688482675591635,1.096841004158082e+17,2023-01-14T16:23:38.000Z,reply,Snapshot 2 — Post Settling (2023)
109529814422030444,theghostoftomjoad,infosec.exchange,109246476718189863,109586816038589891,1.0956336290487448e+17,2022-12-27T17:28:29.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109521964488868345,neilparekh,mas.to,109399074887109328,109546898207895035,1.0954684080584016e+17,2022-12-20T16:16:52.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109524288714667920,derik,mastodon.online,109520904835991825,109542936376047974,1.0954288708777624e+17,2022-12-19T23:29:16.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109538339918725124,matias,mastodon.gamedev.place,109317041450329387,109538439968373353,1.0953842457574853e+17,2022-12-19T04:25:23.000Z,reply,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
