source_user_id,source_username,source_instance,target_user_id,target_username,target_instance,toot_id,reblogs_count,created_at,edge_type,snapshot
109312770209513255,wiebepaul,mstdn.ca,109727260803567318,mho,social.heise.de,110950235954616798,379,2023-08-25T12:24:01.000Z,boost,Snapshot 2 — Post Settling (2023)
109593221597395255,crow,cville.online,109727260803567318,mho,social.heise.de,110950235954616798,379,2023-08-25T12:24:01.000Z,boost,Snapshot 2 — Post Settling (2023)
332045,stereo,freiburg.social,109727260803567318,mho,social.heise.de,110950235954616798,379,2023-08-25T12:24:01.000Z,boost,Snapshot 2 — Post Settling (2023)
108214045894854829,JPK_elmediat,mastodon.art,109727260803567318,mho,social.heise.de,110950235954616798,379,2023-08-25T12:24:01.000Z,boost,Snapshot 2 — Post Settling (2023)
109790255602697820,wlaatje,social.edu.nl,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109365234659750747,mkj,social.linux.pizza,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109366965068722839,JMergeay,ecoevo.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109293922746623512,pyranose,fosstodon.org,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109366276524894023,archinate,mastodon.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109250519201954121,TEG,mastodon.online,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109846423768963640,czr,fosstodon.org,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109508855822396379,KevinCarson1,kolektiva.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
108221415307051270,astridpoot,mastodon.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109533840596636379,legocas,mastodon.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109280434199917196,ChristeC,ecoevo.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
108194745810289687,v_i_o_l_a,openbiblio.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
175296,Calamur,mastodon.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
110310590593468074,ringods,hachyderm.io,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109524670920210358,hyperplane,c.im,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109431080936291846,michellemoldofsky,mstdn.ca,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
11489,Blort,social.tchncs.de,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
110393762141694993,spaduf,tech.lgbt,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
110542441611574449,nirabpudasaini,en.osm.town,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109117326497373109,textcontainer,det.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109259000297623588,doug,c.im,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
108198436030059282,talktech,fosstodon.org,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
24606,alternative_be,todon.nl,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
108327562911904031,Bissels,scholar.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109282392932263631,ocarneiro,ursal.zone,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109342109903169156,andypiper,macaw.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109322720435912404,theurge14,mas.to,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109280072289654534,joaquimpuig,mathstodon.xyz,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109366740502886503,mfournier,hachyderm.io,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109308190742296474,wlukewindsor,c.im,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
110945551727031473,fkooman,floss.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109280056568099734,Retropz,mastodon.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109275544930703075,Jeroenson,akademienl.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109528901299452033,cowtan,mastodon.scot,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109302571045121750,happyborg,fosstodon.org,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109269189706219237,hmiron,fosstodon.org,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109366381860467024,godsouza,sfba.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109859841521343705,irdi,defcon.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109295504384532780,jswilkins,fediscience.org,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109337639201192094,fae2535,mstdn.social,110980013344957891,Bibliothecaris,social.edu.nl,111266431309366556,372,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109308704165539086,HumanFemale,mastodon.world,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109311048277497627,EntropySloth,mas.to,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109298715963664481,ChazBrenchley,wandering.shop,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109305961922827531,bookofsand,masto.ai,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109360863307125444,pingouin,tech.lgbt,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109288889152206034,lyrewood,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109361025166561039,stickfog,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109309053038344409,ProgGrrl,bbq.snoot.com,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109311322164830977,otter,fandom.ink,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109556313448008109,DD,blorbo.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109324230451935490,lookitmychicken,blorbo.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109331344399111622,joloughlin,mastodon.ie,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109252516197894294,JamieWitter,social.linux.pizza,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109513349876780233,casualcraftsman,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109295588831943966,AshBeardguy,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109254713300131816,roamaround1970,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109444650551400307,nullagent,partyon.xyz,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109487165320891105,liztai,hachyderm.io,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
51557,jaklt,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
13004,paw,mstdn.io,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
1512,qnm,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109309414228446374,mikey,friendsofdesoto.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109369619148075504,Aikiwomannc,beige.party,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109525641782228696,TheSpaceBean,tech.lgbt,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
107610844420909509,acousticmirror,post.lurk.org,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109303655387983846,carloshr,lile.cl,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109292230504933005,bbhorne,kolektiva.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109284255281744458,TschiLu,todon.eu,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109277568697882029,twrling,sfba.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109306273130125327,gfriend,mas.to,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109371534489233904,garthderby,mstdn.party,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109406129645022872,dotnethed,mstdn.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109310779982293834,bentoh,mastodon.online,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109320052832504249,irizoris,hcommons.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109365411629907849,pitrouillesque,ohai.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109367580347022720,digitalrodent,universeodon.com,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109295983468234818,edgeoforever,mastodon.world,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109267502404390557,v_i_o_l_a,openbiblio.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109299407638371577,awws,mastodon.social,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
109322518161757840,ckure,infosec.exchange,109408405732488767,jaredzimmerman,social.jaredzimmerman.com,109582076112538558,347,2022-12-26T21:22:57.000Z,boost,Snapshot 1 — Peak Exodus (Oct–Dec 2022)
113196076633024873,tag-mastodon,relay.fedi.buzz,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
111653185420926112,socialmedia,newsmast.community,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
46207,p_maureen,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
113481433499622920,razortide,sueden.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
475491,danielaKay,mastodon.cloud,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108283590144990324,PeterUrfels,nrw.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
112602468749591045,nate,mastodon-projekt.uni-muenster.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
533113,eest9,chaos.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109315910598043832,myrakel,nrw.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109388414378153659,RedBent,troet.cafe,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109238613210438222,decurtins,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108211063989141018,prosselius,mastodon.online,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
331373,mot,chaos.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
110990020381731954,sofasophia,fairmove.net,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108192731895201154,fraueickmann,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109388367536800355,SabrinaStang,colearn.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
112421479443760288,fingolas.bsky.social,bsky.brid.gy,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109251340563220097,superbob,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109240788241883016,RA_Negm,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108215024898003081,tivoli,muenchen.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
111736422505183359,FlippoFlip,norden.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109440256546495909,rumo,pub.osrx.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
113104103347288154,Freigraf,ruhr.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
764740,leonido,chaos.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
875516,Pausanias,bonn.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
113459145723683027,instance-mastodon.online,relay.fedi.buzz,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108262339664221768,maxheadroom,hub.uckermark.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
218376,fab1An,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
110122868846925636,faxe,flokinet.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108232373553818750,mmorschel,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
273766,fletcher,social.tchncs.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
106459685427093213,Ascendor,social.tchncs.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109862927387541750,kubanrob,discuss.systems,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
110128000908920430,DrPen,mastodon.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
108225806493371005,philipp,social.anoxinon.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109295697564126460,JoergA,social.tchncs.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
324057,SunDancer,metalhead.club,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
404969,kaffeeringe,social.tchncs.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
113151603767384090,rtoenjes,norden.social,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109297398684052940,nico,mastodon.tech-nico.de,109726435281568864,mho,social.heise.de,113452797505006655,342,2024-11-09T11:38:25.000Z,boost,Snapshot 3 — Current State (2024–2026)
109258889243563577,TEG,mastodon.online,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109508855892000212,KevinCarson1,kolektiva.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109280434539174267,ChristeC,ecoevo.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109267502404390557,v_i_o_l_a,openbiblio.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
87510,Calamur,mastodon.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109431081080025751,michellemoldofsky,mstdn.ca,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
1035,Blort,social.tchncs.de,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109813935112952386,janxdevil,sfba.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
108209431922815274,alternative_be,todon.nl,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109349423103914059,andypiper,macaw.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109326014590640582,Queeni,troet.cafe,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109301755897053099,wlukewindsor,c.im,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
110945552065025317,fkooman,floss.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109280108067519562,Retropz,mastodon.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109275729444179880,Jeroenson,akademienl.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109302610704398679,happyborg,fosstodon.org,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
108200542923376919,samueljohnson,mstdn.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109366381819881787,godsouza,sfba.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109295622141902364,jswilkins,fediscience.org,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109779835568838329,RosyMaths,mathstodon.xyz,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109299093260111216,fae2535,mstdn.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109353069917546548,TheOtterDragon,eldritch.cafe,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
109290208218480512,markhburton,mstdn.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
111267322098255740,sarahdrochat,swiss.social,110980067424668536,Bibliothecaris,social.edu.nl,111266431338474766,332,2023-10-20T08:36:44.000Z,boost,Snapshot 2 — Post Settling (2023)
